congress,bill_number,url
111,5297,https://www.congress.gov/bill/111th-congress/house-bill/5297/text?r=1&s=2&format=txt
111,6412,https://www.congress.gov/bill/111th-congress/house-bill/6412/text?r=1&s=2&format=txt
111,1061,https://www.congress.gov/bill/111th-congress/house-bill/1061/text?r=1&s=2&format=txt
111,2422,https://www.congress.gov/bill/111th-congress/house-bill/2422/text?r=1&s=2&format=txt
111,5051,https://www.congress.gov/bill/111th-congress/house-bill/5051/text?r=1&s=2&format=txt
111,4973,https://www.congress.gov/bill/111th-congress/house-bill/4973/text?r=1&s=2&format=txt
111,2245,https://www.congress.gov/bill/111th-congress/house-bill/2245/text?r=1&s=2&format=txt
111,4380,https://www.congress.gov/bill/111th-congress/house-bill/4380/text?r=1&s=2&format=txt
111,4387,https://www.congress.gov/bill/111th-congress/house-bill/4387/text?r=1&s=2&format=txt
111,2470,https://www.congress.gov/bill/111th-congress/house-bill/2470/text?r=1&s=2&format=txt
111,5655,https://www.congress.gov/bill/111th-congress/house-bill/5655/text?r=1&s=2&format=txt
111,918,https://www.congress.gov/bill/111th-congress/house-bill/918/text?r=1&s=2&format=txt
111,5809,https://www.congress.gov/bill/111th-congress/house-bill/5809/text?r=1&s=2&format=txt
111,3593,https://www.congress.gov/bill/111th-congress/house-bill/3593/text?r=1&s=2&format=txt
111,987,https://www.congress.gov/bill/111th-congress/house-bill/987/text?r=1&s=2&format=txt
111,146,https://www.congress.gov/bill/111th-congress/house-bill/146/text?r=1&s=2&format=txt
111,5606,https://www.congress.gov/bill/111th-congress/house-bill/5606/text?r=1&s=2&format=txt
111,1299,https://www.congress.gov/bill/111th-congress/house-bill/1299/text?r=1&s=2&format=txt
111,3962,https://www.congress.gov/bill/111th-congress/house-bill/3962/text?r=1&s=2&format=txt
112,2467,https://www.congress.gov/bill/112th-congress/house-bill/2467/text?r=1&s=2&format=txt
112,2838,https://www.congress.gov/bill/112th-congress/house-bill/2838/text?r=1&s=2&format=txt
112,754,https://www.congress.gov/bill/112th-congress/house-bill/754/text?r=1&s=2&format=txt
112,3319,https://www.congress.gov/bill/112th-congress/house-bill/3319/text?r=1&s=2&format=txt
112,3321,https://www.congress.gov/bill/112th-congress/house-bill/3321/text?r=1&s=2&format=txt
112,765,https://www.congress.gov/bill/112th-congress/house-bill/765/text?r=1&s=2&format=txt
112,1845,https://www.congress.gov/bill/112th-congress/house-bill/1845/text?r=1&s=2&format=txt
112,1079,https://www.congress.gov/bill/112th-congress/house-bill/1079/text?r=1&s=2&format=txt
112,2608,https://www.congress.gov/bill/112th-congress/house-bill/2608/text?r=1&s=2&format=txt
112,2061,https://www.congress.gov/bill/112th-congress/house-bill/2061/text?r=1&s=2&format=txt
112,5872,https://www.congress.gov/bill/112th-congress/house-bill/5872/text?r=1&s=2&format=txt
112,8,https://www.congress.gov/bill/112th-congress/house-bill/8/text?r=1&s=2&format=txt
112,4365,https://www.congress.gov/bill/112th-congress/house-bill/4365/text?r=1&s=2&format=txt
112,2606,https://www.congress.gov/bill/112th-congress/house-bill/2606/text?r=1&s=2&format=txt
112,6060,https://www.congress.gov/bill/112th-congress/house-bill/6060/text?r=1&s=2&format=txt
112,4105,https://www.congress.gov/bill/112th-congress/house-bill/4105/text?r=1&s=2&format=txt
112,6655,https://www.congress.gov/bill/112th-congress/house-bill/6655/text?r=1&s=2&format=txt
112,2005,https://www.congress.gov/bill/112th-congress/house-bill/2005/text?r=1&s=2&format=txt
112,3772,https://www.congress.gov/bill/112th-congress/house-bill/3772/text?r=1&s=2&format=txt
112,4158,https://www.congress.gov/bill/112th-congress/house-bill/4158/text?r=1&s=2&format=txt
112,2056,https://www.congress.gov/bill/112th-congress/house-bill/2056/text?r=1&s=2&format=txt
112,1627,https://www.congress.gov/bill/112th-congress/house-bill/1627/text?r=1&s=2&format=txt
112,2297,https://www.congress.gov/bill/112th-congress/house-bill/2297/text?r=1&s=2&format=txt
112,1843,https://www.congress.gov/bill/112th-congress/house-bill/1843/text?r=1&s=2&format=txt
112,398,https://www.congress.gov/bill/112th-congress/house-bill/398/text?r=1&s=2&format=txt
112,1272,https://www.congress.gov/bill/112th-congress/house-bill/1272/text?r=1&s=2&format=txt
112,6433,https://www.congress.gov/bill/112th-congress/house-bill/6433/text?r=1&s=2&format=txt
112,1423,https://www.congress.gov/bill/112th-congress/house-bill/1423/text?r=1&s=2&format=txt
112,470,https://www.congress.gov/bill/112th-congress/house-bill/470/text?r=1&s=2&format=txt
112,2112,https://www.congress.gov/bill/112th-congress/house-bill/2112/text?r=1&s=2&format=txt
112,6328,https://www.congress.gov/bill/112th-congress/house-bill/6328/text?r=1&s=2&format=txt
112,1560,https://www.congress.gov/bill/112th-congress/house-bill/1560/text?r=1&s=2&format=txt
112,3237,https://www.congress.gov/bill/112th-congress/house-bill/3237/text?r=1&s=2&format=txt
112,6570,https://www.congress.gov/bill/112th-congress/house-bill/6570/text?r=1&s=2&format=txt
112,674,https://www.congress.gov/bill/112th-congress/house-bill/674/text?r=1&s=2&format=txt
112,3801,https://www.congress.gov/bill/112th-congress/house-bill/3801/text?r=1&s=2&format=txt
112,886,https://www.congress.gov/bill/112th-congress/house-bill/886/text?r=1&s=2&format=txt
112,6375,https://www.congress.gov/bill/112th-congress/house-bill/6375/text?r=1&s=2&format=txt
112,3263,https://www.congress.gov/bill/112th-congress/house-bill/3263/text?r=1&s=2&format=txt
112,5738,https://www.congress.gov/bill/112th-congress/house-bill/5738/text?r=1&s=2&format=txt
112,4014,https://www.congress.gov/bill/112th-congress/house-bill/4014/text?r=1&s=2&format=txt
112,3800,https://www.congress.gov/bill/112th-congress/house-bill/3800/text?r=1&s=2&format=txt
112,818,https://www.congress.gov/bill/112th-congress/house-bill/818/text?r=1&s=2&format=txt
